uuid,Nazwa,Utworzenie,organ_nadzorujacy,rodzaj,panstwowy_instytut_badawczy,typ,typ_instytucji_naukowej,REGON,NIP,NIP2,KRS,www,e-mail,telefon,kraj,wojewodztwo,ulica,numer,kod_pocztowy,miasto
027e6aca-e2b9-4896-b4c9-1f1c127dcfe1, Wyższa Szkoła Informatyki i Zdrowia,2002-12-17,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,651503263,7952268676,7952268676,,http://www.collegeinfo.edu.pl,kcollege@poczta.onet.pl,48530900367,Polska,podkarpackie,ul. Juliusza Słowackiego,85,37-700,Przemyśl
3376d56e-d80c-4b7c-96dd-5bfe4714e1c2,Wyższa Szkoła Informatyki Stosowanej i Zarządzania w Warszawie,1996-05-29,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,011917715,5271201902,5271201902,,https://www.wit.edu.pl,rekrutacja@wit.edu.pl,22 3486 544,Polska,mazowieckie,ul. Newelska,6,01-447,Warszawa
28f5dd74-4555-4ae3-98e5-3036775c914e,Wyższa Szkoła Integracji Europejskiej w Szczecinie,1999-09-08,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,811886473,8522246282,8522246282,,http://www.wsie.pl/,rektorat@wsie.pl,914233311,Polska,zachodniopomorskie,ul. Adama Mickiewicza,47,70-385,Szczecin
99e5da88-a059-464f-ac5a-8e894a8c4a88,Wyższa Szkoła Inżynierii Bezpieczeństwa i Ekologii w Sosnowcu w likwidacji ,2004-04-28,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,278245329,6443186053,6443186053,,http://www.wsibie.edu.pl,,,Polska,śląskie,ul. Wojska Polskiego,6,41-200,Sosnowiec
2adf69b8-5b4b-4a20-a0df-ce63576580c4,Wyższa Szkoła Inżynierii Dentystycznej i Nauk Humanistycznych im prof. Meissnera w Ustroniu,1999-10-22,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,072309388,5482232331,5482232331,,http://www.wsid.edu.pl,wsid@wsid.edu.pl,33 8544090,Polska,śląskie,ul. Słoneczna,2,43-450,Ustroń
870fc5dc-fa42-4ea3-bb3d-0bf37a5f3a5c,Wyższa Szkoła Inżynierii Gospodarki w Słupsku,2003-08-20,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,771600792,8392862691,8392862691,,http://www.wsig-slupsk.pl,rektorat@wsig-slupsk.pl,59 8413640,Polska,pomorskie,ul. Bałtycka,29,76-200,Słupsk
6ff89762-39dd-4a92-87a7-0737f72f3bb7,Wyższa Szkoła Inżynierii i Zdrowia w Warszawie,2003-11-04,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,015592523,5291678903,5291678903,,http://www.wsiiz.pl,wsiiz@wsiiz.pl,22 562-35-00,Polska,mazowieckie,ul. Bitwy Warszawskiej 1920 r.,18,02-366,Warszawa
cc8f2c04-c013-420c-8f27-dd6584d76e81,Wyższa Szkoła Inżynierska w Ostrowie Wielkopolskim,2011-01-18,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,,,,,,,,Polska,wielkopolskie,ul. Ludwika Waryńskiego,29,63-400,Ostrów Wielkopolski
aae4db64-d06d-40af-803f-73d03d127a35,Wyższa Szkoła Inżynieryjno-Ekonomiczna w Rzeszowie,2000-08-02,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,690722658,8181530650,8181530650,,http://www.wsie.edu.pl,info@wsie.edu.pl,017 860 16 40,Polska,podkarpackie,ul. Miłocińska,40,35-232,Rzeszów
38cd2faf-85f0-4cba-abf3-1b3a61f1a19b,Wyższa Szkoła Inżynieryjno-Ekonomiczna z siedzibą w Ropczycach (przekształcona wykreślona),2000-08-02,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,,,,,,,,Polska,podkarpackie,ul. Mickiewicza,10,39-100,Ropczyce
984840dc-841b-4a34-b1af-013f01ecf1b2,Wyższa Szkoła Języków Obcych im. Samuela Bogumiła Lindego z siedzibą w Poznaniu,2000-06-27,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,634513444,7781381471,7781381471,,http://www.wsjo.pl,info@wsjo.pl,48609598899,Polska,wielkopolskie,ul. Różana,17a,61-577,Poznań
900aaffe-3209-4c4a-a9bb-32b736b9300d,Wyższa Szkoła Języków Obcych w Szczecinie w likwidacji z siedzibą w Szczecinie,2001-11-08,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,812410407,9552025787,9552025787,,http://www.wsjo.szczecin.pl,wsjo@wsjo.szczecin.pl,91 4892052,Polska,zachodniopomorskie,ul. Krzysztofa Kolumba,86,70-035,Szczecin
840fa892-2a42-4007-92cd-c6f60a19f825,Wyższa Szkoła Kadr Menedżerskich,2007-10-16,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,300685922,6652846105,6652846105,,http://www.wskm.edu.pl,rektorat@wskm.edu.pl,(63) 249 15 15,Polska,wielkopolskie,ul. Zagórowska,3a,62-500,Konin
b55015fe-e8d1-4004-bbdf-657170cf34d7,Wyższa Szkoła Komunikacji i Zarządzania,1997-09-22,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,630993619,7821967066,7821967066,,http://www.wskiz.edu,uczelnia@wskiz.poznan.pl,502297481,Polska,wielkopolskie,pl. Wolności,18,61-739,Poznań
29513b0c-5ba5-442c-9f85-1f1798b48059,Wyższa Szkoła Komunikacji Społecznej w Gdyni,2003-09-09,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,192940168,5862111042,5862111042,,http://www.wsks.pl,sekretariat@wsks.pl,586618871,Polska,pomorskie,ul. Armii Krajowej,46,81-365,Gdynia
aafb7883-6393-4b4f-8f6c-f147c4969c66,Wyższa Szkoła Komunikowania i Mediów Społecznych im. Jerzego Giedroycia w Warszawie w likwidacji,1994-07-18,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,010713896,1180217798,1180217798,,http://www.wskims.edu.pl,dziekanat@wskims.edu.pl,228338118,Polska,mazowieckie,ul. Ludwika Rydygiera,8,01-793,Warszawa
5d25e87d-b5b8-4325-9b66-75ff03939330,Wyższa Szkoła Kosmetologii i Promocji Zdrowia z siedzibą w Szczecinie w likwidacji,2006-07-14,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,320235333,8512992084,8512992084,,http://wskipz.szczecin.pl,psk@data.pl,914883117,Polska,zachodniopomorskie,ul. Ludwika Waryńskiego,6,71-310,Szczecin
44549988-d2a2-4e0d-83fc-755d21da549c,Wyższa Szkoła Kosmetyki i Nauk o Zdrowiu w Łodzi,2008-11-25,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,100609399,7272736397,7272736397,,http://www.wyzszaszkolakosmetyki.pl,uczelnia@wskinfo.pl,42 687-00-44,Polska,łódzkie,ul. Wileńska,53/55,94-011,Łódź
d4efaafb-e46b-4d1c-abd3-6eada733d0c2,Wyższa Szkoła Kształcenia Zawodowego,2001-06-20,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,651432712,7952214640,7952214640,,http://www.wskz.pl,kontakt@wskz.pl,22 602 01 10,Polska,dolnośląskie,pl. Powstańców Śląskich,1,53-329,Wrocław
bdc301bb-ee57-4bc4-9cfa-60a32f83d73f,Wyższa Szkoła Kultury Fizycznej i Turystyki im. Haliny Konopackiej w Pruszkowie,1999-09-22,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,016108564,5342077988,5342077988,,http://www.wskfit.pl,wskfit@wskfit.pl,227595536,Polska,mazowieckie,ul. Andrzeja,1,05-800,Pruszków
42409022-858e-450a-8fc6-7bd7e5ceb144,Wyższa Szkoła Kupiecka w likwidacji z siedzibą w Łodzi,1994-07-27,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,470936625,7321005602,7321005602,,http://www.kupiecka.pl,rektorat@kupiecka.pl,422539800,Polska,łódzkie,ul. Pojezierska,97 B,91-341,Łódź
c29b20aa-6972-4dae-a597-dd738697cfa5,Wyższa Szkoła Lingwistyczna w Częstochowie,1996-10-23,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,150244131,5731740240,5731740240,,http://www.wsl.edu.pl,rektorat@wsl.edu.pl,343655802,Polska,śląskie,ul. Nadrzeczna,7,42-200,Częstochowa
ec350f5d-92f2-4330-8a2a-fad2afd96221,Wyższa Szkoła Logistyki w Poznaniu,2005-08-29,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,300124247,7781389372,7781389372,,http://www.wsl.com.pl,rektorat@wsl.com.pl,61 850 47 81,Polska,wielkopolskie,ul. Ewarysta Estkowskiego,6,61-755,Poznań
26516c07-e546-4de4-a8b2-a838aee6bb8b,Wyższa Szkoła Marketingu i Biznesu w likwidacji z siedzibą w Łodzi,1994-03-18,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,470845259,7251193371,7251193371,,http://www.wsmib.edu.pl,,,Polska,łódzkie,ul. Klaretyńska,9,91-117,Łódź
772e1495-6771-48fe-a9b1-5ea66d26c644,Wyższa Szkoła Marketingu i Zarządzania w Lesznie w likwidacji,1994-01-20,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,410194544,6971905416,6971905416,,http://www.wsmiz.edu.pl,wsmiz@wsmiz.edu.pl,65 526-32-00,Polska,wielkopolskie,ul. Jana Ostroroga,9a,64-100,Leszno
085d5b18-eb39-4286-84a0-7158f542203e,Wyższa Szkoła Matematyki i Informatyki Użytkowej w likwidacji z siedzibą w Białymstoku,1996-01-25,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,050409546,9660583550,9660583550,,http://www.wsmiiu.edu.pl,,,Polska,podlaskie,ul. Kamienna,17,15-021,Białystok
683e8c30-c2ea-4c3f-9eb5-201e6c41b090,Wyższa Szkoła Mechatroniki w Katowicach w likwidacji z siedzibą w Katowicach,2005-06-20,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,240117733,9542521711,9542521711,,http://www.wsm.katowice.pl,info@wsm.katowice.pl,+48 32 352 03 57,Polska,śląskie,ul. 11 Listopada,13,40-387,Katowice
093b830b-eb89-4ca8-915d-8af2f34d2130,Wyższa Szkoła Medyczna w Kłodzku,2014-10-17,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,360490695,8831857701,8831857701,,,dziekanat@wsm.klodzko.pl,,Polska,dolnośląskie,ul. Stefana Okrzei,8,57-300,Kłodzko
d4b81d89-be0f-4d61-90a1-c95adbe8c0a1,Wyższa Szkoła Medyczna w Legnicy z siedzibą w Legnicy,2004-07-12,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,391050489,6912248655,6912248655,,http://www.wsmlegnica.pl,dziekanat@wsmlegnica.pl,,Polska,dolnośląskie,ul. Powstańców Śląskich,3,59-220,Legnica
64e2ce23-5059-4220-ae35-ffc11bebc077,Wyższa Szkoła Medyczna w Sosnowcu,2007-11-15,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,240786575,6443367777,6443367777,,http://www.wsmsosnowiec.pl,wsm.sosnowiec@op.pl,32 291 10 19,Polska,śląskie,ul. Wojska Polskiego,6,41-200,Sosnowiec
bb997d12-0740-433b-bba7-9f44c66a36cd,Wyższa Szkoła Medyczna z siedzibą w Białymstoku,2003-04-16,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,052204334,5422806515,5422806515,,http://www.wsmed.edu.pl,biuro@wsmed,857499430,Polska,podlaskie,ul. Krakowska,9,15-875,Białystok
bd716a6e-5df3-4e46-a0f0-57cb90072674,Wyższa Szkoła Menedżerska w Białymstoku w likwidacji,2003-10-20,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,052219436,9661700041,9661700041,,http://www.wsm.bialystok.pl,dziekanat@wsm.bialystok.pl,85 732 02 60,Polska,podlaskie,ul. Jana III Sobieskiego,3 A,15-013,Białystok
b9e1cfaa-5008-4a94-bda4-163af56f765c,Wyższa Szkoła Menedżerska w Legnicy w likwidacji z siedzibą w Legnicy,1997-07-31,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,390571111,6911920576,6911920576,,http://www.wsm.edu.pl,sekretariat@wsm.edu.pl,,Polska,dolnośląskie,ul. Wojciecha Korfantego,4,59-220,Legnica
669f69f9-b200-4650-b2cd-c7aff7144e78,Wyższa Szkoła Menedżerska w likwidacji z siedzibą w Świeciu,2004-03-29,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,093181800,5591880810,5591880810,,,,,Polska,kujawsko-pomorskie,ul. Żwirki i Wigury,6,86-105,Świecie
d59fac5d-b05f-4460-b676-56f0b1eb2ce5,Wyższa Szkoła Menedżerska z siedzibą w Jeleniej Górze w likwidacji,2008-08-06,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,020819486,6112657688,6112657688,,,,,Polska,dolnośląskie,ul. Cieplicka,180,58-570,Jelenia Góra
c3657143-9b3a-41d0-849f-03516da46eb1,Wyższa Szkoła Nauk Ekonomicznych i Społecznych w Kętach,2003-08-25,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,356742740,5492166268,5492166268,,,,,Polska,małopolskie,ul. Jana III Sobieskiego,16,32-650,Kęty
548bd80f-e4fa-42e5-bd11-1abfb1869bb4,Wyższa Szkoła Nauk o Zdrowiu w Bydgoszczy,2005-08-31,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,340072737,9532507394,9532507394,,http://www.wsnoz.pl/,wsnoz@wsnoz.pl,52 379 23 52,Polska,kujawsko-pomorskie,ul. Jagiellońska,4,85-067,Bydgoszcz
53f0942d-78f1-40da-bbd8-f751da484a83,Wyższa Szkoła Nauk Pedagogicznych,2002-06-14,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,473045358,7272558955,7272558955,,http://www.wsnp.edu.pl,dziekanat@wsnp.edu.pl,221009021,Polska,mazowieckie,al. Aleje Jerozolimskie,81,02-001,Warszawa
6abe511c-ca82-46e7-95cb-21700be01a4e,Wyższa Szkoła Nauk Prawnych  i Administracji im. Leona Petrażyckiego z siedzibą w Wołominie,1999-06-28,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,510874307,8451707289,8451707289,,http://www.pwsz.net,sekretariat@fuaw.pl,48602794795,Polska,mazowieckie,ul. Laskowa,4,05-200,Wołomin
c3dc92a7-65c6-4843-b6cd-d5409807168a,Wyższa Szkoła Nauk Społecznych im. Ks. J. Majki w Mińsku Mazowieckim,2002-09-18,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,015245610,1132387829,1132387829,,http://www.majka.edu.pl,sekretariat@majka.edu.pl,025-758-86-45,Polska,mazowieckie,ul. gen. Kazimierza Sosnkowskiego,43,05-300,Mińsk Mazowiecki
a4b9d6e6-b8d6-4a7c-b151-5100375fcb7d,Wyższa Szkoła Nauk Społecznych z siedzibą w Lublinie,2001-03-12,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,432266019,7122652701,7122652701,,http://www.wsns.lublin.pl,info@wsns.lublin.pl,815318556,Polska,lubelskie,ul. Zamojska,47,20-102,Lublin
12ae5252-c01f-4b3f-9c35-20ae5ed12882,Wyższa Szkoła Nauk Stosowanych w Rudzie Śląskiej,2001-06-11,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,277584087,6412234383,6412234383,,http://www.wsnsrs.edu.pl,uczelnia@wsnsrs.edu.pl,32 2481292,Polska,śląskie,ul. Królowej Jadwigi,18,41-704,Ruda Śląska
78c0d40c-c319-491d-9c99-e6c40cb40eb6,Wyższa Szkoła Nowa Edukacja w Łomiankach,2010-02-08,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,142349379,,,,,,,Polska,mazowieckie,ul. Stanisława Staszica,2,05-092,Łomianki
2f45421a-2f76-45b2-9663-117650fd54c3,"Wyższa Szkoła Ochrony Środowiska, Turystyki i Rekreacji w Krakowie z siedzibą w Krakowie",2003-03-18,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,,,,,,,,Polska,małopolskie,ul. Eliasza Radzikowskiego,25,31-315,Kraków
b1e2a8f6-d2b3-4f0b-b8c1-f5b7669d2261,Wyższa Szkoła Organizacji Turystyki i Hotelarstwa w Warszawie w likwidacji,2002-04-04,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,017519654,,,,http://www.wsotih.edu.pl,,,Polska,mazowieckie,ul. Komitetu Obrony Robotników,32,02-148,Warszawa
e3b0bb55-0687-4678-a308-0a171dd6366d,Wyższa Szkoła Pedagogiczna w Łodzi w likwidacji,2003-04-25,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,473159688,7251857316,7251857316,,http://www.wsp.lodz.pl,sekretariat@wsp.lodz.pl,42 630 30 72,Polska,łódzkie,ul. Piotrkowska,243,90-456,Łódź
e73e7e3c-9987-4fd8-a7da-2c9b6aba5b8f,Wyższa Szkoła Pedagogiczna Związku Nauczycielstwa Polskiego z siedzibą w Warszawie,1995-03-31,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,011140793,5251555784,5251555784,,http://wsp@wsp.edu.pl,admin@wsp.edu.pl,,Polska,mazowieckie,ul. Juliana Smulikowskiego,6/8,00-389,Warszawa
b88caf64-a977-4e3e-8c24-69b626d68a5e,Wyższa Szkoła Pedagogiczno-Techniczna w Koninie,2007-10-09,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,300654206,6652840290,6652840290,,http://www.wspt.pl,dziekanat@wspt.pl,063 245 70 08,Polska,wielkopolskie,ul. Powstańców Wielkopolskich,16,62-510,Konin
ea1761e0-822e-47a7-85b4-2c7ca4a76dd2,Wyższa Szkoła Planowania Strategicznego w Dąbrowie Górniczej,2004-01-14,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,278181078,6292279100,6292279100,,http://www.wsps.pl/,kancelaria@wsps.pl,(032) 264 74 75,Polska,śląskie,ul. Kościelna,6,41-303,Dąbrowa Górnicza
6be05d88-f6aa-41a5-8a2f-a17ea14be1cc,Wyższa Szkoła Policji w Szczytnie,1954-10-01,Minister Spraw Wewnętrznych i Administracji,Uczelnia publiczna,false,akademicka,,510338744,7451003168,7451003168,,http://www.wspol.edu.pl,wspol@wspol.edu.pl,47 733 5900,Polska,warmińsko-mazurskie,ul. marsz. Józefa Piłsudskiego,111,12-100,Szczytno
f57eaa80-c7eb-4bdc-9019-d15ca95543bc,Wyższa Szkoła Prawa i Administracji Rzeszowska Szkoła Wyższa z siedzibą w Rzeszowie,1995-12-29,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,akademicka,,650162512,7951056506,7951056506,,http://www.wspia.eu,sekretariat.r@wspia.eu,178670400,Polska,podkarpackie,ul. Cegielniana,14,35-310,Rzeszów
40b7dda2-c73f-43f7-a667-c5ef86f808b1,Wyższa Szkoła Prawa we Wrocławiu,2014-09-30,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,022505993,8982208892,8982208892,,http://prawowroclaw.edu.pl,uczelnia@prawowroclaw.edu.pl,71-71-88-135,Polska,dolnośląskie,ul. św. Jadwigi,12,50-266,Wrocław
08f8f527-1f9a-4850-8d0d-a52250d42780,"Wyższa Szkoła Promocji, Mediów i Show Businessu z siedzibą w Warszawie",2001-04-04,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,017265662,5262528124,5262528124,,http://wsp.pl,rektorat@wsp.pl,22 433 77 30,Polska,mazowieckie,pl. Plac Defilad,1,00-901,Warszawa
a029c48a-4b25-4ee7-bae6-8296a405206b,Wyższa Szkoła Przedsiębiorczości i Administracji w Lublinie,1998-08-18,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,430977957,7122392737,7122392737,,http://www.wspa.pl,rektorat@wspa.pl,81-45-29-410,Polska,lubelskie,ul. Bursaki,12,20-150,Lublin
d95be158-1310-41f4-9a58-94a6cfd2582c,Wyższa Szkoła Przedsiębiorczości i Marketingu w likwidacji z siedzibą w Chrzanowie,1994-07-19,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,272261936,6281014504,6281014504,,http://www.wspim.edu.pl,wspim@wspim.edu.pl,32 623 24 26,Polska,małopolskie,ul. Janiny Woynarowskiej,1,32-500,Chrzanów
578b15a1-ea86-4ba3-a85d-e832cee68438,Wyższa Szkoła Przedsiębiorczości imienia Księcia Kazimierza Kujawskiego z siedzibą w Inowrocławiu,2009-01-22,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,340546566,9562246099,9562246099,,http://www.wsp-inow.pl,dziekanat@wsp-inow.pl,52 52-00-144,Polska,kujawsko-pomorskie,ul. Najświętszej Marii Panny,19A,88-100,Inowrocław
71c08842-2544-4bc3-9d0e-d84b75b969fc,Wyższa Szkoła Przedsiębiorczości i Rozwoju Regionalnego w likwidacji z siedzibą w Falentach,2002-07-05,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,015194107,5342197729,5342197729,,http://www.wspirr.edu.pl,wspirr@wspirr.edu.pl,22 720 05 35,Polska,mazowieckie,ul. Aleja Hrabska,3,05-090,Falenty
7eedb7a7-c23f-4605-ba80-5f3b1a44cb12,Wyższa Szkoła Rehabilitacji w Warszawie,2007-02-22,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,140942044,5272551490,5272551490,,http://www.wsr.edu.pl,wsr@wsr.edu.pl,226310575,Polska,mazowieckie,ul. Marcina Kasprzaka,49,01-234,Warszawa
ce98a7f7-b014-4fc9-bd1e-7fb3cd80b32a,Wyższa Szkoła Rozwoju Lokalnego w Żyrardowie,1997-08-29,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,750088149,8381558280,8381558280,,http://www.wsrl.pl,dziekanat@wsrl.pl,468556162,Polska,mazowieckie,ul. Ludwika Waryńskiego,1,96-300,Żyrardów
583d155e-2380-48bb-a340-fdd014634722,Wyższa Szkoła Sanocka z siedzibą w Sanoku,2012-07-18,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,,,,,,,,Polska,podkarpackie,ul. Głogowa,1,38-500,Sanok
55e5e1f9-d47c-4780-bd41-f8f526091936,Wyższa Szkoła Służb Lotniczych z siedzibą w Bydgoszczy w likwidacji,1998-04-16,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,091647386,5542194687,5542194687,,http://wss.edu.pl,rektor@wss.edu.pl,52 342 92 90,Polska,kujawsko-pomorskie,ul. Fordońska,120,85-739,Bydgoszcz
90d026a1-3028-427f-a247-41368dbefaf8,Wyższa Szkoła Służby Społecznej im. Ks. Franciszka Blachnickiego w Suwałkach w likwidacji,1993-09-21,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,790142248,,,,,,,Polska,podlaskie,ul. Tadeusza Kościuszki,47a,16-400,Suwałki
f1316179-e357-4607-97da-024972e0194f,Wyższa Szkoła Społeczno-Ekonomiczna w Gdańsku z siedzibą w Gdańsku,2001-01-31,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,192471740,5832714422,5832714422,,http://www.wsse.edu.pl,dziekanat@wsse.edu.pl,585005222,Polska,pomorskie,ul. Rajska,6,80-850,Gdańsk
30b46c5a-0448-4b1c-8a0a-01a666c2632e,Wyższa Szkoła Społeczno-Ekonomiczna w likwidacji,1996-06-26,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,011910311,5211375857,5211375857,,http://www.wsse-uczelnia.com.pl,dziekanat@wsse-uczelnia.com.pl,22 490 88 00,Polska,mazowieckie,"ul. gen. Karola Ziemskiego ""Wachnowskiego""",22,04-408,Warszawa
b3bb5ead-3f26-4467-8a96-2bc0aec0bd3c,Wyższa Szkoła Społeczno-Gospodarcza,2011-03-03,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,180675735,7941810427,7941810427,,http://www.wssgprzeworsk.edu.pl,wssg@vp.pl,16 733 41 36,Polska,podkarpackie,ul. Gimnazjalna,35,37-200,Przeworsk
65b3c436-70ac-4876-badf-b781afa325a6,Wyższa Szkoła Społeczno-Gospodarcza w Tyczynie,1996-07-26,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,690410539,8131369862,8131369862,,,,,Polska,podkarpackie,ul. Kościuszki,4,36-020,Tyczyn
bb262a32-6ccc-4910-9778-bd4ebe9c172d,Wyższa Szkoła Sportu,2009-08-12,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,021041221,8951955381,8951955381,,http://www.wszic.pl,dziekanat@wszic.pl,,Polska,dolnośląskie,ul. Aleja Śląska,1,54-118,Wrocław
3528f13c-3c3b-48e0-964e-f345cf9264b3,Wyższa Szkoła Stosunków Międzynarodowych i Amerykanistyki w Warszawie,1997-07-23,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,012696280,1131815849,1131815849,,http://www.wssmia.edu.pl,sekretariat@wssmia.edu.pl,(22) 255-39-52,Polska,mazowieckie,al. Aleje Jerozolimskie,81,02-001,Warszawa
a5a0472f-d374-4742-98fd-1913fc7d58f3,Wyższa Szkoła Studiów Międzynarodowych w likwidacji,1997-07-21,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,471582365,7251528593,7251528593,,http://www.wssm.edu.pl,sekretariat@wssm.edu.pl,426897210,Polska,łódzkie,ul. Piotrkowska,211,90-451,Łódź
d245a38c-25bf-4850-96ba-f8876b896f81,Wyższa Szkoła Suwalsko-Mazurska im. Papieża Jana Pawła II w likwidacji z siedzibą w Suwałkach,1997-10-07,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,791010253,8441793459,8441793459,,http://www.wssm.home.pl,sekretariat@wssm.home.pl,87 565 81 30-36,Polska,podlaskie,ul. Marii Skłodowskiej-Curie,5,16-400,Suwałki
